"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"2021-06-22 14:00:00",227843,13.3,0.854,14.52,0.9,0.995,0.14
"2021-06-22 14:15:00",227844,13.29,0.852,14.81,0.9,0.993,0.14
"2021-06-22 14:30:00",227845,13.28,0.853,15.09,0.9,0.993,0.14
"2021-06-22 14:45:00",227846,13.27,0.853,15.33,0.9,0.993,0.14
"2021-06-22 15:00:00",227847,13.26,0.851,15.56,0.9,0.991,0.14
"2021-06-22 15:15:00",227848,13.26,0.849,15.77,0.9,0.989,0.14
"2021-06-22 15:30:00",227849,13.26,0.847,15.97,0.9,0.988,0.14
"2021-06-22 15:45:00",227850,13.25,0.848,16.13,0.9,0.988,0.14
"2021-06-22 16:00:00",227851,13.24,0.843,16.26,0.9,0.983,0.14
"2021-06-22 16:15:00",227852,13.24,0.84,16.39,0.9,0.981,0.14
"2021-06-22 16:30:00",227853,13.23,0.844,16.45,0.9,0.984,0.14
"2021-06-22 16:45:00",227854,13.23,0.839,16.49,0.9,0.98,0.14
"2021-06-22 17:00:00",227855,13.23,0.838,16.52,0.9,0.978,0.14
"2021-06-22 17:15:00",227856,13.24,0.839,16.51,0.9,0.979,0.14
"2021-06-22 17:30:00",227857,13.26,0.835,16.49,0.9,0.976,0.14
"2021-06-22 17:45:00",227858,13.27,0.834,16.44,0.9,0.975,0.14
"2021-06-22 18:00:00",227859,13.28,0.835,16.37,0.9,0.975,0.14
"2021-06-22 18:15:00",227860,13.25,0.832,16.27,0.9,0.973,0.14
"2021-06-22 18:30:00",227861,13.22,0.832,16.17,0.9,0.972,0.14
"2021-06-22 18:45:00",227862,13.19,0.832,16.05,0.9,0.972,0.14
"2021-06-22 19:00:00",227863,13.17,0.829,15.92,0.9,0.97,0.14
"2021-06-22 19:15:00",227864,13.15,0.828,15.79,0.9,0.969,0.14
"2021-06-22 19:30:00",227865,13.13,0.828,15.68,0.9,0.969,0.14
"2021-06-22 19:45:00",227866,13.11,0.825,15.55,0.9,0.965,0.14
"2021-06-22 20:00:00",227867,13.1,0.824,15.43,0.9,0.964,0.14
"2021-06-22 20:15:00",227868,13.08,0.824,15.31,0.9,0.965,0.14
"2021-06-22 20:30:00",227869,13.07,0.826,15.18,0.9,0.967,0.14
"2021-06-22 20:45:00",227870,13.05,0.823,15.04,0.9,0.963,0.14
"2021-06-22 21:00:00",227871,13.03,0.822,14.89,0.9,0.962,0.14
"2021-06-22 21:15:00",227872,13.02,0.823,14.74,0.9,0.963,0.14
"2021-06-22 21:30:00",227873,13.01,0.823,14.59,0.9,0.963,0.14
"2021-06-22 21:45:00",227874,12.99,0.824,14.43,0.9,0.964,0.14
"2021-06-22 22:00:00",227875,12.98,0.821,14.28,0.9,0.962,0.14
"2021-06-22 22:15:00",227876,12.96,0.821,14.12,0.9,0.961,0.14
"2021-06-22 22:30:00",227877,12.96,0.823,13.95,0.9,0.963,0.14
"2021-06-22 22:45:00",227878,12.94,0.823,13.79,0.9,0.964,0.14
"2021-06-22 23:00:00",227879,12.93,0.822,13.62,0.9,0.962,0.14
"2021-06-22 23:15:00",227880,12.92,0.824,13.45,0.9,0.964,0.14
"2021-06-22 23:30:00",227881,12.91,0.824,13.29,0.9,0.964,0.14
"2021-06-22 23:45:00",227882,12.9,0.823,13.12,0.9,0.963,0.14
"2021-06-23 00:00:00",227883,12.88,0.821,12.97,0.9,0.961,0.14
"2021-06-23 00:15:00",227884,12.88,0.823,12.82,0.9,0.964,0.14
"2021-06-23 00:30:00",227885,12.86,0.824,12.67,0.9,0.964,0.14
"2021-06-23 00:45:00",227886,12.85,0.822,12.52,0.9,0.963,0.14
"2021-06-23 01:00:00",227887,12.84,0.824,12.38,0.9,0.964,0.14
"2021-06-23 01:15:00",227888,12.83,0.825,12.23,0.9,0.965,0.14
"2021-06-23 01:30:00",227889,12.82,0.824,12.09,0.9,0.964,0.14
"2021-06-23 01:45:00",227890,12.81,0.824,11.94,0.9,0.964,0.14
"2021-06-23 02:00:00",227891,12.8,0.826,11.8,0.9,0.966,0.14
"2021-06-23 02:15:00",227892,12.78,0.824,11.65,0.9,0.964,0.14
"2021-06-23 02:30:00",227893,12.78,0.825,11.5,0.9,0.966,0.14
"2021-06-23 02:45:00",227894,12.77,0.828,11.36,0.9,0.969,0.14
"2021-06-23 03:00:00",227895,12.75,0.828,11.21,0.9,0.969,0.14
"2021-06-23 03:15:00",227896,12.74,0.828,11.06,0.9,0.968,0.14
"2021-06-23 03:30:00",227897,12.73,0.83,10.91,0.9,0.97,0.14
"2021-06-23 03:45:00",227898,12.72,0.83,10.76,0.9,0.971,0.14
"2021-06-23 04:00:00",227899,12.71,0.83,10.61,0.9,0.971,0.14
"2021-06-23 04:15:00",227900,12.69,0.83,10.45,0.9,0.97,0.14
"2021-06-23 04:30:00",227901,12.69,0.831,10.31,0.9,0.972,0.14
"2021-06-23 04:45:00",227902,12.68,0.833,10.16,0.9,0.974,0.14
"2021-06-23 05:00:00",227903,12.67,0.834,10.02,0.9,0.975,0.14
"2021-06-23 05:15:00",227904,12.66,0.833,9.87,0.9,0.974,0.14
"2021-06-23 05:30:00",227905,12.65,0.832,9.73,0.9,0.972,0.14
"2021-06-23 05:45:00",227906,12.64,0.833,9.6,0.9,0.973,0.14
"2021-06-23 06:00:00",227907,12.63,0.833,9.46,0.9,0.974,0.14
"2021-06-23 06:15:00",227908,12.62,0.831,9.33,0.9,0.971,0.14
"2021-06-23 06:30:00",227909,12.62,0.834,9.21,0.9,0.974,0.14
"2021-06-23 06:45:00",227910,12.61,0.831,9.1,0.9,0.971,0.14
"2021-06-23 07:00:00",227911,12.6,0.832,9,0.9,0.972,0.14
"2021-06-23 07:15:00",227912,12.61,0.831,8.9,0.9,0.972,0.14
"2021-06-23 07:30:00",227913,12.65,0.831,8.83,0.9,0.972,0.14
"2021-06-23 07:45:00",227914,12.72,0.829,8.77,0.9,0.969,0.14
"2021-06-23 08:00:00",227915,12.82,0.829,8.75,0.9,0.969,0.14
"2021-06-23 08:15:00",227916,12.95,0.83,8.76,0.9,0.97,0.14
"2021-06-23 08:30:00",227917,13.1,0.832,8.81,0.9,0.972,0.14
"2021-06-23 08:45:00",227918,13.32,0.831,8.88,0.9,0.971,0.14
"2021-06-23 09:00:00",227919,13.53,0.828,8.97,0.9,0.968,0.14
"2021-06-23 09:15:00",227920,13.5,0.83,9.08,0.9,0.97,0.14
"2021-06-23 09:30:00",227921,13.48,0.829,9.2,0.9,0.97,0.14
"2021-06-23 09:45:00",227922,13.46,0.832,9.36,0.9,0.972,0.14
"2021-06-23 10:00:00",227923,13.44,0.831,9.55,0.9,0.972,0.14
"2021-06-23 10:15:00",227924,13.43,0.829,9.76,0.9,0.97,0.14
"2021-06-23 10:30:00",227925,13.41,0.831,9.93,0.9,0.972,0.14
"2021-06-23 10:45:00",227926,13.39,0.832,10.15,0.9,0.972,0.14
"2021-06-23 11:00:00",227927,13.38,0.832,10.39,0.9,0.972,0.14
"2021-06-23 11:15:00",227928,13.37,0.83,10.65,0.9,0.97,0.14
"2021-06-23 11:30:00",227929,13.37,0.829,10.91,0.9,0.97,0.14
"2021-06-23 11:45:00",227930,13.37,0.829,11.19,0.9,0.969,0.14
"2021-06-23 12:00:00",227931,13.36,0.83,11.48,0.9,0.97,0.14
"2021-06-23 12:15:00",227932,13.36,0.828,11.78,0.9,0.969,0.14
"2021-06-23 12:30:00",227933,13.35,0.827,12.09,0.9,0.967,0.14
"2021-06-23 12:45:00",227934,13.34,0.827,12.42,0.9,0.968,0.14
"2021-06-23 13:00:00",227935,13.34,0.824,12.74,0.9,0.964,0.14
"2021-06-23 13:15:00",227936,13.34,0.824,13.06,0.9,0.965,0.14
"2021-06-23 13:30:00",227937,13.34,0.825,13.37,0.9,0.965,0.14
"2021-06-23 13:45:00",227938,13.33,0.82,13.67,0.9,0.961,0.14
"2021-06-23 14:00:00",227939,13.32,0.819,13.95,0.9,0.959,0.14
"2021-06-23 14:15:00",227940,13.31,0.82,14.24,0.9,0.96,0.14
"2021-06-23 14:30:00",227941,13.31,0.818,14.5,0.9,0.958,0.14
"2021-06-23 14:45:00",227942,13.3,0.817,14.71,0.9,0.957,0.14
"2021-06-23 15:00:00",227943,13.29,0.818,14.91,0.9,0.958,0.14
"2021-06-23 15:15:00",227944,13.29,0.815,15.08,0.9,0.956,0.14
"2021-06-23 15:30:00",227945,13.29,0.815,15.24,0.9,0.955,0.14
"2021-06-23 15:45:00",227946,13.28,0.812,15.37,0.9,0.952,0.14
"2021-06-23 16:00:00",227947,13.27,0.81,15.47,0.9,0.95,0.14
"2021-06-23 16:15:00",227948,13.27,0.808,15.58,0.9,0.949,0.14
"2021-06-23 16:30:00",227949,13.27,0.807,15.67,0.9,0.948,0.14
"2021-06-23 16:45:00",227950,13.26,0.809,15.71,0.9,0.949,0.14
"2021-06-23 17:00:00",227951,13.25,0.807,15.73,0.9,0.947,0.14
"2021-06-23 17:15:00",227952,13.27,0.807,15.75,0.9,0.948,0.14
"2021-06-23 17:30:00",227953,13.28,0.804,15.75,0.9,0.945,0.14
"2021-06-23 17:45:00",227954,13.3,0.805,15.72,0.9,0.946,0.14
"2021-06-23 18:00:00",227955,13.31,0.803,15.68,0.9,0.943,0.14
"2021-06-23 18:15:00",227956,13.29,0.802,15.61,0.9,0.943,0.14
"2021-06-23 18:30:00",227957,13.25,0.802,15.53,0.9,0.942,0.14
"2021-06-23 18:45:00",227958,13.22,0.799,15.44,0.9,0.94,0.14
"2021-06-23 19:00:00",227959,13.2,0.798,15.35,0.9,0.938,0.14
"2021-06-23 19:15:00",227960,13.18,0.799,15.24,0.9,0.94,0.14
"2021-06-23 19:30:00",227961,13.16,0.797,15.14,0.9,0.938,0.14
"2021-06-23 19:45:00",227962,13.15,0.796,15.04,0.9,0.937,0.14
"2021-06-23 20:00:00",227963,13.13,0.797,14.94,0.9,0.938,0.14
"2021-06-23 20:15:00",227964,13.11,0.798,14.83,0.9,0.938,0.14
"2021-06-23 20:30:00",227965,13.09,0.796,14.72,0.9,0.936,0.14
"2021-06-23 20:45:00",227966,13.08,0.797,14.61,0.9,0.938,0.14
"2021-06-23 21:00:00",227967,13.07,0.796,14.5,0.9,0.937,0.14
"2021-06-23 21:15:00",227968,13.05,0.795,14.37,0.9,0.936,0.14
"2021-06-23 21:30:00",227969,13.04,0.796,14.23,0.9,0.936,0.14
"2021-06-23 21:45:00",227970,13.02,0.794,14.08,0.9,0.934,0.14
"2021-06-23 22:00:00",227971,13.01,0.793,13.94,0.9,0.933,0.14
"2021-06-23 22:15:00",227972,13,0.793,13.8,0.9,0.934,0.14
"2021-06-23 22:30:00",227973,12.99,0.794,13.65,0.9,0.934,0.14
"2021-06-23 22:45:00",227974,12.98,0.792,13.5,0.9,0.933,0.14
"2021-06-23 23:00:00",227975,12.96,0.793,13.35,0.9,0.933,0.14
"2021-06-23 23:15:00",227976,12.95,0.794,13.2,0.9,0.934,0.14
"2021-06-23 23:30:00",227977,12.94,0.794,13.05,0.9,0.934,0.14
"2021-06-23 23:45:00",227978,12.92,0.794,12.9,0.9,0.935,0.14
"2021-06-24 00:00:00",227979,12.91,0.796,12.76,0.9,0.936,0.14
"2021-06-24 00:15:00",227980,12.9,0.796,12.62,0.9,0.936,0.14
"2021-06-24 00:30:00",227981,12.89,0.796,12.48,0.9,0.937,0.14
"2021-06-24 00:45:00",227982,12.88,0.796,12.35,0.9,0.936,0.14
"2021-06-24 01:00:00",227983,12.86,0.796,12.23,0.9,0.936,0.14
"2021-06-24 01:15:00",227984,12.86,0.797,12.11,0.9,0.937,0.14
"2021-06-24 01:30:00",227985,12.85,0.798,11.99,0.9,0.938,0.14
"2021-06-24 01:45:00",227986,12.84,0.798,11.86,0.9,0.938,0.14
"2021-06-24 02:00:00",227987,12.82,0.797,11.73,0.9,0.937,0.14
"2021-06-24 02:15:00",227988,12.82,0.797,11.61,0.9,0.938,0.14
"2021-06-24 02:30:00",227989,12.81,0.798,11.48,0.9,0.939,0.14
"2021-06-24 02:45:00",227990,12.79,0.8,11.36,0.9,0.941,0.14
"2021-06-24 03:00:00",227991,12.78,0.802,11.23,0.9,0.942,0.14
"2021-06-24 03:15:00",227992,12.78,0.801,11.1,0.9,0.941,0.14
"2021-06-24 03:30:00",227993,12.76,0.803,10.98,0.9,0.943,0.14
"2021-06-24 03:45:00",227994,12.75,0.802,10.85,0.9,0.942,0.14
"2021-06-24 04:00:00",227995,12.74,0.804,10.74,0.9,0.944,0.14
"2021-06-24 04:15:00",227996,12.73,0.803,10.61,0.9,0.943,0.14
"2021-06-24 04:30:00",227997,12.72,0.803,10.5,0.9,0.944,0.14
"2021-06-24 04:45:00",227998,12.71,0.805,10.39,0.9,0.946,0.14
"2021-06-24 05:00:00",227999,12.69,0.804,10.28,0.9,0.944,0.14
"2021-06-24 05:15:00",228000,12.69,0.807,10.17,0.9,0.947,0.14
"2021-06-24 05:30:00",228001,12.68,0.805,10.05,0.9,0.945,0.14
"2021-06-24 05:45:00",228002,12.67,0.802,9.93,0.9,0.943,0.14
"2021-06-24 06:00:00",228003,12.66,0.802,9.81,0.9,0.942,0.14
"2021-06-24 06:15:00",228004,12.65,0.8,9.7,0.9,0.94,0.14
"2021-06-24 06:30:00",228005,12.64,0.803,9.6,0.9,0.943,0.14
"2021-06-24 06:45:00",228006,12.64,0.801,9.5,0.9,0.941,0.14
"2021-06-24 07:00:00",228007,12.62,0.802,9.42,0.9,0.942,0.14
"2021-06-24 07:15:00",228008,12.65,0.801,9.35,0.9,0.941,0.14
"2021-06-24 07:30:00",228009,12.67,0.802,9.29,0.9,0.942,0.14
"2021-06-24 07:45:00",228010,12.71,0.802,9.24,0.9,0.942,0.14
"2021-06-24 08:00:00",228011,12.89,0.801,9.23,0.9,0.942,0.14
"2021-06-24 08:15:00",228012,13.02,0.803,9.25,0.9,0.944,0.14
"2021-06-24 08:30:00",228013,13.17,0.804,9.3,0.9,0.945,0.14
"2021-06-24 08:45:00",228014,13.51,0.804,9.37,0.9,0.944,0.14
"2021-06-24 09:00:00",228015,13.51,0.806,9.46,0.9,0.946,0.14
"2021-06-24 09:15:00",228016,13.5,0.803,9.58,0.9,0.943,0.14
"2021-06-24 09:30:00",228017,13.49,0.804,9.72,0.9,0.945,0.14
"2021-06-24 09:45:00",228018,13.47,0.805,9.87,0.9,0.945,0.14
"2021-06-24 10:00:00",228019,13.46,0.804,10.05,0.9,0.944,0.14
"2021-06-24 10:15:00",228020,13.44,0.806,10.21,0.9,0.946,0.14
"2021-06-24 10:30:00",228021,13.44,0.806,10.25,0.9,0.946,0.14
"2021-06-24 10:45:00",228022,13.42,0.806,10.35,0.9,0.946,0.14
"2021-06-24 11:00:00",228023,13.41,0.806,10.51,0.9,0.946,0.14
"2021-06-24 11:15:00",228024,13.4,0.804,10.8,0.9,0.944,0.14
"2021-06-24 11:30:00",228025,13.4,0.805,10.96,0.9,0.945,0.14
"2021-06-24 11:45:00",228026,13.39,0.803,11.11,0.9,0.944,0.14
"2021-06-24 12:00:00",228027,13.39,0.804,11.41,0.9,0.944,0.14
"2021-06-24 12:15:00",228028,13.38,0.805,11.62,0.9,0.945,0.14
"2021-06-24 12:30:00",228029,13.38,0.802,11.71,0.9,0.943,0.14
"2021-06-24 12:45:00",228030,13.38,0.804,11.73,0.9,0.944,0.14
"2021-06-24 13:00:00",228031,13.38,0.803,11.67,0.9,0.944,0.14
"2021-06-24 13:15:00",228032,13.38,0.802,11.62,0.9,0.943,0.14
"2021-06-24 13:30:00",228033,13.38,0.802,11.64,0.9,0.942,0.14
"2021-06-24 13:45:00",228034,13.37,0.801,11.82,0.9,0.942,0.14
"2021-06-24 14:00:00",228035,13.38,0.802,12,0.9,0.942,0.14
"2021-06-24 14:15:00",228036,13.38,0.802,12.11,0.9,0.943,0.14
"2021-06-24 14:30:00",228037,13.38,0.8,12.13,0.9,0.941,0.14
"2021-06-24 14:45:00",228038,13.35,0.801,12.09,0.9,0.942,0.14
"2021-06-24 15:00:00",228039,13.38,0.8,12.04,0.9,0.941,0.14
"2021-06-24 15:15:00",228040,13.4,0.801,12.01,0.9,0.941,0.14
"2021-06-24 15:30:00",228041,13.4,0.801,12,0.9,0.941,0.14
"2021-06-24 15:45:00",228042,13.41,0.802,12.02,0.9,0.942,0.14
"2021-06-24 16:00:00",228043,13.37,0.8,12.07,0.9,0.94,0.14
"2021-06-24 16:15:00",228044,13.34,0.798,12.11,0.9,0.938,0.14
"2021-06-24 16:30:00",228045,13.4,0.801,12.14,0.9,0.942,0.14
"2021-06-24 16:45:00",228046,13.42,0.802,12.18,0.9,0.942,0.14
"2021-06-24 17:00:00",228047,13.42,0.8,12.23,0.9,0.94,0.14
"2021-06-24 17:15:00",228048,13.42,0.8,12.29,0.9,0.94,0.14
"2021-06-24 17:30:00",228049,13.42,0.797,12.38,0.9,0.938,0.14
"2021-06-24 17:45:00",228050,13.42,0.798,12.45,0.9,0.938,0.14
"2021-06-24 18:00:00",228051,13.42,0.797,12.5,0.9,0.938,0.14
"2021-06-24 18:15:00",228052,13.42,0.796,12.52,0.9,0.936,0.14
"2021-06-24 18:30:00",228053,13.43,0.796,12.54,0.9,0.936,0.14
"2021-06-24 18:45:00",228054,13.43,0.791,12.55,0.9,0.931,0.14
"2021-06-24 19:00:00",228055,13.43,0.794,12.53,0.9,0.934,0.14
"2021-06-24 19:15:00",228056,13.4,0.794,12.49,0.9,0.934,0.14
"2021-06-24 19:30:00",228057,13.36,0.794,12.45,0.9,0.934,0.14
"2021-06-24 19:45:00",228058,13.34,0.791,12.41,0.9,0.932,0.14
"2021-06-24 20:00:00",228059,13.31,0.792,12.37,0.9,0.933,0.14
"2021-06-24 20:15:00",228060,13.3,0.791,12.32,0.9,0.932,0.14
"2021-06-24 20:30:00",228061,13.28,0.792,12.25,0.9,0.932,0.14
"2021-06-24 20:45:00",228062,13.25,0.791,12.16,0.9,0.931,0.14
"2021-06-24 21:00:00",228063,13.24,0.79,12.07,0.9,0.931,0.14
"2021-06-24 21:15:00",228064,13.22,0.791,11.99,0.9,0.931,0.14
"2021-06-24 21:30:00",228065,13.2,0.791,11.92,0.9,0.931,0.14
"2021-06-24 21:45:00",228066,13.19,0.79,11.85,0.9,0.931,0.14
"2021-06-24 22:00:00",228067,13.18,0.792,11.78,0.9,0.932,0.14
"2021-06-24 22:15:00",228068,13.16,0.792,11.7,0.9,0.932,0.14
"2021-06-24 22:30:00",228069,13.15,0.792,11.62,0.9,0.932,0.14
"2021-06-24 22:45:00",228070,13.13,0.791,11.54,0.9,0.932,0.14
"2021-06-24 23:00:00",228071,13.12,0.792,11.46,0.9,0.932,0.14
"2021-06-24 23:15:00",228072,13.11,0.791,11.37,0.9,0.931,0.14
"2021-06-24 23:30:00",228073,13.09,0.792,11.29,0.9,0.933,0.14
"2021-06-24 23:45:00",228074,13.08,0.791,11.21,0.9,0.931,0.14
"2021-06-25 00:00:00",228075,13.07,0.791,11.12,0.9,0.932,0.14
"2021-06-25 00:15:00",228076,13.06,0.791,11.04,0.9,0.931,0.14
"2021-06-25 00:30:00",228077,13.04,0.791,10.96,0.9,0.931,0.14
"2021-06-25 00:45:00",228078,13.03,0.792,10.87,0.9,0.932,0.14
"2021-06-25 01:00:00",228079,13.02,0.79,10.78,0.9,0.931,0.14
"2021-06-25 01:15:00",228080,13.01,0.791,10.7,0.9,0.931,0.14
"2021-06-25 01:30:00",228081,13,0.792,10.62,0.9,0.932,0.14
"2021-06-25 01:45:00",228082,12.99,0.791,10.55,0.9,0.932,0.14
"2021-06-25 02:00:00",228083,12.97,0.791,10.48,0.9,0.931,0.14
"2021-06-25 02:15:00",228084,12.96,0.79,10.41,0.9,0.931,0.14
"2021-06-25 02:30:00",228085,12.95,0.793,10.34,0.9,0.933,0.14
"2021-06-25 02:45:00",228086,12.94,0.793,10.26,0.9,0.934,0.14
"2021-06-25 03:00:00",228087,12.93,0.793,10.19,0.9,0.933,0.14
"2021-06-25 03:15:00",228088,12.92,0.794,10.13,0.9,0.934,0.14
"2021-06-25 03:30:00",228089,12.91,0.794,10.05,0.9,0.935,0.14
"2021-06-25 03:45:00",228090,12.9,0.795,9.98,0.9,0.935,0.14
"2021-06-25 04:00:00",228091,12.89,0.794,9.91,0.9,0.935,0.14
"2021-06-25 04:15:00",228092,12.87,0.794,9.84,0.9,0.934,0.14
"2021-06-25 04:30:00",228093,12.86,0.796,9.76,0.9,0.936,0.14
"2021-06-25 04:45:00",228094,12.85,0.795,9.68,0.9,0.936,0.14
"2021-06-25 05:00:00",228095,12.84,0.796,9.61,0.9,0.936,0.14
"2021-06-25 05:15:00",228096,12.83,0.796,9.52,0.9,0.936,0.14
"2021-06-25 05:30:00",228097,12.81,0.796,9.44,0.9,0.937,0.14
"2021-06-25 05:45:00",228098,12.8,0.795,9.35,0.9,0.935,0.14
"2021-06-25 06:00:00",228099,12.79,0.797,9.26,0.9,0.938,0.14
"2021-06-25 06:15:00",228100,12.78,0.796,9.18,0.9,0.936,0.14
"2021-06-25 06:30:00",228101,12.78,0.796,9.09,0.9,0.937,0.14
"2021-06-25 06:45:00",228102,12.77,0.795,9.01,0.9,0.935,0.14
"2021-06-25 07:00:00",228103,12.75,0.796,8.95,0.9,0.937,0.14
"2021-06-25 07:15:00",228104,12.75,0.794,8.89,0.9,0.935,0.14
"2021-06-25 07:30:00",228105,12.78,0.795,8.85,0.9,0.935,0.14
"2021-06-25 07:45:00",228106,12.84,0.797,8.82,0.9,0.938,0.14
"2021-06-25 08:00:00",228107,12.93,0.796,8.82,0.9,0.936,0.14
"2021-06-25 08:15:00",228108,13.04,0.795,8.85,0.9,0.935,0.14
"2021-06-25 08:30:00",228109,13.18,0.796,8.9,0.9,0.936,0.14
"2021-06-25 08:45:00",228110,13.36,0.796,8.98,0.9,0.936,0.14
"2021-06-25 09:00:00",228111,13.51,0.797,9.09,0.9,0.937,0.14
"2021-06-25 09:15:00",228112,13.5,0.796,9.23,0.9,0.937,0.14
"2021-06-25 09:30:00",228113,13.48,0.798,9.4,0.9,0.938,0.14
"2021-06-25 09:45:00",228114,13.47,0.797,9.59,0.9,0.937,0.14
"2021-06-25 10:00:00",228115,13.44,0.797,9.83,0.9,0.938,0.14
"2021-06-25 10:15:00",228116,13.43,0.798,10.09,0.9,0.939,0.14
"2021-06-25 10:30:00",228117,13.41,0.797,10.33,0.9,0.937,0.14
"2021-06-25 10:45:00",228118,13.39,0.798,10.57,0.9,0.939,0.14
"2021-06-25 11:00:00",228119,13.37,0.798,10.83,0.9,0.938,0.14
"2021-06-25 11:15:00",228120,13.36,0.796,11.09,0.9,0.937,0.14
"2021-06-25 11:30:00",228121,13.36,0.796,11.38,0.9,0.936,0.14
"2021-06-25 11:45:00",228122,13.36,0.797,11.68,0.9,0.938,0.14
"2021-06-25 12:00:00",228123,13.35,0.797,11.98,0.9,0.938,0.14
"2021-06-25 12:15:00",228124,13.35,0.798,12.29,0.9,0.939,0.14
"2021-06-25 12:30:00",228125,13.34,0.795,12.61,0.9,0.935,0.14
"2021-06-25 12:45:00",228126,13.33,0.795,12.94,0.9,0.935,0.14
"2021-06-25 13:00:00",228127,13.32,0.791,13.28,0.9,0.932,0.14
"2021-06-25 13:15:00",228128,13.32,0.795,13.61,0.9,0.935,0.14
"2021-06-25 13:30:00",228129,13.31,0.793,13.91,0.9,0.933,0.14
"2021-06-25 13:45:00",228130,13.31,0.794,14.22,0.9,0.934,0.14
"2021-06-25 14:00:00",228131,13.3,0.793,14.47,0.9,0.933,0.14
"2021-06-25 14:15:00",228132,13.3,0.791,14.68,0.9,0.931,0.14
"2021-06-25 14:30:00",228133,13.28,0.79,14.82,0.9,0.931,0.14
"2021-06-25 14:45:00",228134,13.28,0.791,14.95,0.9,0.931,0.14
"2021-06-25 15:00:00",228135,13.28,0.789,15.07,0.9,0.93,0.14
"2021-06-25 15:15:00",228136,13.27,0.788,15.24,0.9,0.928,0.14
"2021-06-25 15:30:00",228137,13.28,0.787,15.25,0.9,0.928,0.14
"2021-06-25 15:45:00",228138,13.28,0.787,15.28,0.9,0.927,0.14
"2021-06-25 16:00:00",228139,13.3,0.787,15.25,0.9,0.928,0.14
"2021-06-25 16:15:00",228140,13.3,0.784,15.2,0.9,0.925,0.14
"2021-06-25 16:30:00",228141,13.3,0.783,15.19,0.9,0.923,0.14
"2021-06-25 16:45:00",228142,13.3,0.784,15.23,0.9,0.924,0.14
"2021-06-25 17:00:00",228143,13.3,0.782,15.27,0.9,0.922,0.14
"2021-06-25 17:15:00",228144,13.3,0.783,15.35,0.9,0.923,0.14
"2021-06-25 17:30:00",228145,13.31,0.783,15.39,0.9,0.923,0.14
"2021-06-25 17:45:00",228146,13.31,0.781,15.43,0.9,0.921,0.14
"2021-06-25 18:00:00",228147,13.32,0.782,15.45,0.9,0.922,0.14
"2021-06-25 18:15:00",228148,13.33,0.78,15.49,0.9,0.92,0.14
"2021-06-25 18:30:00",228149,13.31,0.778,15.51,0.9,0.918,0.14
"2021-06-25 18:45:00",228150,13.28,0.776,15.49,0.9,0.917,0.14
"2021-06-25 19:00:00",228151,13.26,0.776,15.46,0.9,0.917,0.14
"2021-06-25 19:15:00",228152,13.24,0.777,15.43,0.9,0.918,0.14
"2021-06-25 19:30:00",228153,13.22,0.777,15.4,0.9,0.918,0.14
"2021-06-25 19:45:00",228154,13.2,0.776,15.34,0.9,0.916,0.14
"2021-06-25 20:00:00",228155,13.18,0.776,15.28,0.9,0.916,0.14
"2021-06-25 20:15:00",228156,13.16,0.775,15.22,0.9,0.915,0.14
"2021-06-25 20:30:00",228157,13.14,0.775,15.14,0.9,0.915,0.14
"2021-06-25 20:45:00",228158,13.13,0.774,15.05,0.9,0.915,0.14
"2021-06-25 21:00:00",228159,13.11,0.773,14.96,0.9,0.913,0.14
"2021-06-25 21:15:00",228160,13.09,0.773,14.86,0.9,0.913,0.14
"2021-06-25 21:30:00",228161,13.08,0.772,14.76,0.9,0.913,0.14
"2021-06-25 21:45:00",228162,13.07,0.771,14.66,0.9,0.911,0.14
"2021-06-25 22:00:00",228163,13.05,0.773,14.57,0.9,0.914,0.14
"2021-06-25 22:15:00",228164,13.04,0.772,14.47,0.9,0.912,0.14
"2021-06-25 22:30:00",228165,13.03,0.774,14.37,0.9,0.914,0.14
"2021-06-25 22:45:00",228166,13.01,0.773,14.26,0.9,0.914,0.14
"2021-06-25 23:00:00",228167,13,0.773,14.16,0.9,0.914,0.14
"2021-06-25 23:15:00",228168,12.99,0.773,14.05,0.9,0.914,0.14
"2021-06-25 23:30:00",228169,12.98,0.773,13.93,0.9,0.914,0.14
"2021-06-25 23:45:00",228170,12.96,0.772,13.82,0.9,0.913,0.14
"2021-06-26 00:00:00",228171,12.95,0.774,13.7,0.9,0.915,0.14
"2021-06-26 00:15:00",228172,12.94,0.774,13.58,0.9,0.915,0.14
"2021-06-26 00:30:00",228173,12.93,0.776,13.46,0.9,0.917,0.14
"2021-06-26 00:45:00",228174,12.92,0.775,13.34,0.9,0.915,0.14
"2021-06-26 01:00:00",228175,12.91,0.776,13.2,0.9,0.917,0.14
"2021-06-26 01:15:00",228176,12.9,0.777,13.08,0.9,0.918,0.14
"2021-06-26 01:30:00",228177,12.88,0.778,12.95,0.9,0.919,0.14
"2021-06-26 01:45:00",228178,12.87,0.778,12.82,0.9,0.918,0.14
"2021-06-26 02:00:00",228179,12.86,0.778,12.7,0.9,0.918,0.14
"2021-06-26 02:15:00",228180,12.85,0.778,12.58,0.9,0.919,0.14
"2021-06-26 02:30:00",228181,12.84,0.779,12.47,0.9,0.919,0.14
"2021-06-26 02:45:00",228182,12.83,0.778,12.34,0.9,0.918,0.14
